resortId,day,skierId,liftId,time
0,4,43,4,19
0,4,43,20,46
0,4,43,14,64
0,4,43,19,77
0,4,43,12,91
0,4,43,16,109
0,4,43,3,129
0,4,43,9,147
0,4,43,6,180
0,4,43,9,190
0,4,43,7,207
0,4,43,9,231
0,4,43,20,247
0,4,43,3,266
0,4,43,2,284
0,4,43,14,305
0,4,43,13,318
0,4,43,18,342
0,4,43,8,348
0,4,44,5,12
0,4,44,10,32
0,4,44,3,43
0,4,44,1,55
0,4,44,9,78
0,4,44,13,104
0,4,44,17,122
0,4,44,16,139
0,4,44,14,152
0,4,44,1,177
0,4,44,19,191
0,4,44,8,205
0,4,44,6,228
0,4,44,12,240
0,4,44,13,257
0,4,44,8,272
0,4,44,15,296
0,4,44,12,320
0,4,44,5,326
0,4,44,5,344
0,4,45,1,5
0,4,45,3,20
0,4,45,5,43
0,4,45,16,57
0,4,45,7,78
0,4,45,2,100
0,4,45,4,123
0,4,45,8,136
0,4,45,7,162
0,4,45,19,174
0,4,45,7,189
0,4,45,12,212
0,4,45,15,231
0,4,45,12,246
0,4,45,13,269
0,4,45,14,281
0,4,45,4,305
0,4,45,18,323
0,4,45,6,340
0,4,45,3,352
0,4,46,14,12
0,4,46,16,27
0,4,46,7,38
0,4,46,3,72
0,4,46,1,85
0,4,46,5,108
0,4,46,14,112
0,4,46,1,132
0,4,46,6,152
0,4,46,17,170
0,4,46,17,191
0,4,46,3,207
0,4,46,10,226
0,4,46,11,251
0,4,46,3,267
0,4,46,8,276
0,4,46,20,296
0,4,46,12,324
0,4,46,12,340
0,4,46,7,355
0,4,47,10,16
0,4,47,15,23
0,4,47,20,47
0,4,47,14,65
0,4,47,2,78
0,4,47,14,94
0,4,47,20,125
0,4,47,10,128
0,4,47,9,157
0,4,47,8,176
0,4,47,6,193
0,4,47,7,204
0,4,47,9,223
0,4,47,10,238
0,4,47,13,253
0,4,47,2,287
0,4,47,17,306
0,4,47,5,309
0,4,47,8,333
0,4,47,4,351
0,4,48,3,1
0,4,48,3,28
0,4,48,10,51
0,4,48,12,64
0,4,48,20,75
0,4,48,20,99
0,4,48,8,113
0,4,48,9,127
0,4,48,19,162
0,4,48,6,171
0,4,48,4,181
0,4,48,7,210
0,4,48,13,224
0,4,48,16,247
0,4,48,6,255
0,4,48,10,273
0,4,48,14,299
0,4,48,7,308
0,4,48,20,337
0,4,48,3,353
0,4,49,8,6
0,4,49,3,36
0,4,49,17,54
0,4,49,2,57
0,4,49,3,74
0,4,49,2,102
0,4,49,1,116
0,4,49,14,139
0,4,49,17,158
0,4,49,10,168
0,4,49,20,191
0,4,49,3,213
0,4,49,5,226
0,4,49,15,245
0,4,49,7,266
0,4,49,14,273
0,4,49,17,306
0,4,49,17,311
0,4,49,20,342
0,4,49,18,345
0,4,50,13,5
0,4,50,9,23
0,4,50,14,53
0,4,50,16,57
0,4,50,11,82
0,4,50,11,96
0,4,50,14,114
0,4,50,15,131
0,4,50,19,145
0,4,50,2,175
0,4,50,13,191
0,4,50,19,209
0,4,50,5,226
0,4,50,7,242
0,4,50,5,258
0,4,50,5,274
0,4,50,12,295
0,4,50,1,321
0,4,50,16,332
0,4,50,8,350
0,4,51,19,17
0,4,51,16,34
0,4,51,18,41
0,4,51,3,70
0,4,51,16,74
0,4,51,4,94
0,4,51,12,112
0,4,51,14,143
0,4,51,7,148
0,4,51,1,177
0,4,51,7,181
0,4,51,19,210
0,4,51,19,218
0,4,51,15,240
0,4,51,11,258
0,4,51,12,271
0,4,51,3,299
0,4,51,1,320
0,4,51,17,337
0,4,51,18,347
0,4,52,7,3
0,4,52,3,33
0,4,52,10,42
0,4,52,15,69
0,4,52,10,86
0,4,52,11,103
0,4,52,18,122
0,4,52,10,129
0,4,52,5,161
0,4,52,12,175
0,4,52,8,181
0,4,52,12,206
0,4,52,12,233
0,4,52,11,236
0,4,52,13,254
0,4,52,4,279
0,4,52,17,290
0,4,52,20,324
0,4,52,14,340
0,4,52,19,360
0,4,53,6,9
0,4,53,18,36
0,4,53,2,48
0,4,53,9,55
0,4,53,13,88
0,4,53,15,108
0,4,53,9,115
0,4,53,7,135
0,4,53,11,149
0,4,53,12,178
0,4,53,12,182
0,4,53,9,207
0,4,53,10,219
0,4,53,7,235
0,4,53,11,256
0,4,53,3,286
0,4,53,13,289
0,4,53,18,311
0,4,53,13,333
0,4,53,20,347
0,4,54,8,7
0,4,54,12,29
0,4,54,14,47
0,4,54,19,68
0,4,54,4,83
0,4,54,9,103
0,4,54,11,123
0,4,54,11,131
0,4,54,9,147
0,4,54,13,170
0,4,54,4,195
0,4,54,16,214
0,4,54,12,218
0,4,54,5,238
0,4,54,14,262
0,4,54,3,284
0,4,54,10,299
0,4,54,10,317
0,4,54,9,338
0,4,54,2,348
0,4,55,1,2
0,4,55,7,27
0,4,55,14,43
0,4,55,14,67
0,4,55,3,82
0,4,55,19,94
0,4,55,18,119
0,4,55,10,142
0,4,55,11,146
0,4,55,13,165
0,4,55,16,186
0,4,55,4,202
0,4,55,10,219
0,4,55,15,252
0,4,55,8,261
0,4,55,5,286
0,4,55,6,306
0,4,55,12,317
0,4,55,20,340
0,4,55,4,346
0,4,56,11,6
0,4,56,3,22
0,4,56,1,40
0,4,56,3,65
0,4,56,17,73
0,4,56,3,97
0,4,56,14,110
0,4,56,16,143
0,4,56,7,146
0,4,56,16,176
0,4,56,11,194
0,4,56,20,209
0,4,56,10,232
0,4,56,2,246
0,4,56,13,253
0,4,56,18,287
0,4,56,4,295
0,4,56,10,311
0,4,56,2,334
0,4,56,1,350
0,4,57,18,6
0,4,57,2,21
0,4,57,12,37
0,4,57,17,61
0,4,57,8,73
0,4,57,19,104
0,4,57,5,117
0,4,57,20,127
0,4,57,20,152
0,4,57,11,177
0,4,57,2,183
0,4,57,3,199
0,4,57,8,222
0,4,57,15,250
0,4,57,4,266
0,4,57,19,274
0,4,57,16,304
0,4,57,4,309
0,4,57,18,336
0,4,57,19,344
0,4,58,17,15
0,4,58,12,27
0,4,58,17,40
0,4,58,7,65
0,4,58,6,73
0,4,58,2,104
0,4,58,14,125
0,4,58,3,132
0,4,58,16,152
0,4,58,11,177
0,4,58,1,184
0,4,58,2,206
0,4,58,19,231
0,4,58,16,240
0,4,58,6,255
0,4,58,8,274
0,4,58,19,299
0,4,58,5,322
0,4,58,4,330
0,4,58,15,348
0,4,59,5,4
0,4,59,2,28
0,4,59,13,54
0,4,59,18,60
0,4,59,15,84
0,4,59,4,103
0,4,59,1,115
0,4,59,18,128
0,4,59,8,153
0,4,59,20,164
0,4,59,11,181
0,4,59,10,211
0,4,59,7,227
0,4,59,12,251
0,4,59,17,268
0,4,59,15,280
0,4,59,14,299
0,4,59,13,315
0,4,59,11,327
0,4,59,6,346
0,4,60,1,1
0,4,60,17,25
0,4,60,18,43
0,4,60,2,61
0,4,60,6,88
0,4,60,5,91
0,4,60,9,111
0,4,60,19,127
0,4,60,16,150
0,4,60,15,172
0,4,60,3,186
0,4,60,10,215
0,4,60,14,224
0,4,60,4,240
0,4,60,19,257
0,4,60,12,278
0,4,60,15,302
0,4,60,12,316
0,4,60,12,326
0,4,60,14,357
0,4,61,16,12
0,4,61,10,35
0,4,61,8,48
0,4,61,17,55
0,4,61,13,75
0,4,61,11,99
0,4,61,1,115
0,4,61,19,140
0,4,61,10,148
0,4,61,13,165
0,4,61,17,189
0,4,61,5,213
0,4,61,19,233
0,4,61,16,244
0,4,61,17,257
0,4,61,3,273
0,4,61,15,293
0,4,61,18,324
0,4,61,12,337
0,4,61,13,350
0,4,62,4,8
0,4,62,10,34
0,4,62,20,49
0,4,62,12,71
0,4,62,17,78
0,4,62,12,96
0,4,62,20,120
0,4,62,7,135
0,4,62,16,154
0,4,62,3,170
0,4,62,11,187
0,4,62,19,212
0,4,62,12,230
0,4,62,5,251
0,4,62,8,270
0,4,62,8,273
0,4,62,20,299
0,4,62,15,323
0,4,62,15,338
0,4,62,1,352
0,4,63,20,14
0,4,63,14,24
0,4,63,9,37
0,4,63,7,67
0,4,63,12,81
0,4,63,3,105
0,4,63,8,109
0,4,63,4,135
0,4,63,7,146
0,4,63,6,169
0,4,63,11,191
0,4,63,10,201
0,4,63,12,221
0,4,63,15,235
0,4,63,11,266
0,4,63,13,283
0,4,63,14,298
0,4,63,13,321
0,4,63,1,331
0,4,63,5,358
0,4,64,12,13
0,4,64,17,31
0,4,64,1,41
0,4,64,11,68
0,4,64,12,88
0,4,64,16,95
0,4,64,5,124
0,4,64,11,133
0,4,64,19,146
0,4,64,20,175
0,4,64,11,185
0,4,64,2,202
0,4,64,7,230
0,4,64,3,240
0,4,64,11,254
0,4,64,8,271
0,4,64,5,292
0,4,64,13,316
0,4,64,11,327
0,4,64,7,359
0,4,65,5,8
0,4,65,5,36
0,4,65,10,53
0,4,65,14,70
0,4,65,17,79
0,4,65,19,98
0,4,65,4,125
0,4,65,15,131
0,4,65,20,156
0,4,65,2,166
0,4,65,8,191
0,4,65,15,205
0,4,65,5,232
0,4,65,12,247
0,4,65,6,258
0,4,65,13,284
0,4,65,1,306
0,4,65,19,308
0,4,65,4,335
0,4,65,11,346
0,4,66,5,9
0,4,66,3,36
0,4,66,2,39
0,4,66,4,72
0,4,66,3,85
0,4,66,3,98
0,4,66,6,124
0,4,66,10,131
0,4,66,13,148
0,4,66,11,176
0,4,66,19,183
0,4,66,17,215
0,4,66,6,222
0,4,66,4,239
0,4,66,16,255
0,4,66,14,272
0,4,66,3,296
0,4,66,12,311
0,4,66,4,339
0,4,66,12,343
0,4,67,12,9
0,4,67,20,26
0,4,67,9,42
0,4,67,20,65
0,4,67,12,86
0,4,67,18,94
0,4,67,8,110
0,4,67,15,131
0,4,67,5,158
0,4,67,13,165
0,4,67,15,189
0,4,67,15,211
0,4,67,10,233
0,4,67,2,238
0,4,67,17,262
0,4,67,13,277
0,4,67,16,306
0,4,67,7,316
0,4,67,14,325
0,4,67,15,357
0,4,68,14,16
0,4,68,9,34
0,4,68,16,46
0,4,68,16,67
0,4,68,14,79
0,4,68,19,106
0,4,68,15,118
0,4,68,5,136
0,4,68,20,162
0,4,68,13,165
0,4,68,1,188
0,4,68,16,205
0,4,68,19,226
0,4,68,13,252
0,4,68,16,267
0,4,68,20,275
0,4,68,18,294
0,4,68,17,309
0,4,68,14,325
0,4,68,17,354
0,4,69,10,12
0,4,69,9,24
0,4,69,2,47
0,4,69,8,56
0,4,69,1,75
0,4,69,17,92
0,4,69,13,116
0,4,69,7,138
0,4,69,9,155
0,4,69,9,177
0,4,69,16,186
0,4,69,12,204
0,4,69,6,229
0,4,69,1,240
0,4,69,2,257
0,4,69,8,281
0,4,69,4,294
0,4,69,4,311
0,4,69,7,339
0,4,69,10,356
0,4,70,5,14
0,4,70,17,33
0,4,70,2,46
0,4,70,18,57
0,4,70,6,88
0,4,70,3,101
0,4,70,14,123
0,4,70,9,136
0,4,70,6,149
0,4,70,8,170
0,4,70,15,194
0,4,70,15,208
0,4,70,6,223
0,4,70,13,243
0,4,70,6,269
0,4,70,9,278
